rule_id,country,seed,feature,smd_before,smd_after,abs_smd_before,abs_smd_after
R5,Benin,42,longitude,0.9496583114328115,0.9174379512968558,0.9496583114328115,0.9174379512968558
R5,Benin,42,latitude,-0.9496583114328152,-0.9174379512968542,0.9496583114328152,0.9174379512968542
R5,Benin,42,planting_date,-0.580326916557087,-0.5190396320943969,0.580326916557087,0.5190396320943969
R5,Benin,42,soil_pH,0.08761822376197288,0.055381851607170206,0.08761822376197288,0.055381851607170206
R5,Benin,52,soil_P,2.4319519657149655,2.1621521498343754,2.4319519657149655,2.1621521498343754
R5,Benin,52,plot_area,1.205920109535733,1.1894311670569442,1.205920109535733,1.1894311670569442
R5,Benin,52,longitude,0.9496583114328115,0.9174780184036172,0.9496583114328115,0.9174780184036172
R5,Benin,52,latitude,-0.9496583114328152,-0.9174780184036045,0.9496583114328152,0.9174780184036045
R5,Benin,52,planting_date,-0.580326916557087,-0.5285279356545228,0.580326916557087,0.5285279356545228
R5,Benin,52,soil_pH,0.08761822376197288,0.05834831159378797,0.08761822376197288,0.05834831159378797
R5,Benin,62,soil_P,2.4319519657149655,2.1495275984007503,2.4319519657149655,2.1495275984007503
R5,Benin,62,plot_area,1.205920109535733,1.1838327589688984,1.205920109535733,1.1838327589688984
R5,Benin,62,longitude,0.9496583114328115,0.916468693791103,0.9496583114328115,0.916468693791103
R5,Benin,62,latitude,-0.9496583114328152,-0.916468693791102,0.9496583114328152,0.916468693791102
R5,Benin,62,planting_date,-0.580326916557087,-0.5203074987477129,0.580326916557087,0.5203074987477129
R5,Benin,62,soil_pH,0.08761822376197288,0.056030412448398945,0.08761822376197288,0.056030412448398945
R2,Benin,42,planting_date,0.3608142808394626,2.049106400671288,0.3608142808394626,2.049106400671288
R2,Benin,42,soil_P,-0.33234515366087314,-1.5115205048438713,0.33234515366087314,1.5115205048438713
R2,Benin,42,soil_pH,0.2488520187679658,0.7634004501766587,0.2488520187679658,0.7634004501766587
R2,Benin,42,plot_area,-0.5886094349969564,-0.41173422574249674,0.5886094349969564,0.41173422574249674
R2,Benin,42,latitude,0.4481893038579512,0.2625299794353071,0.4481893038579512,0.2625299794353071
R2,Benin,42,longitude,-0.4481893038579458,-0.26252997943530376,0.4481893038579458,0.26252997943530376
R2,Benin,52,planting_date,0.3608142808394626,2.049106400671288,0.3608142808394626,2.049106400671288
R2,Benin,52,soil_P,-0.33234515366087314,-1.5115205048438713,0.33234515366087314,1.5115205048438713
R2,Benin,52,soil_pH,0.2488520187679658,0.7634004501766587,0.2488520187679658,0.7634004501766587
R2,Benin,52,plot_area,-0.5886094349969564,-0.41173422574249674,0.5886094349969564,0.41173422574249674
R2,Benin,52,latitude,0.4481893038579512,0.2625299794353071,0.4481893038579512,0.2625299794353071
R2,Benin,52,longitude,-0.4481893038579458,-0.26252997943530376,0.4481893038579458,0.26252997943530376
R2,Benin,62,planting_date,0.3608142808394626,2.049106400671288,0.3608142808394626,2.049106400671288
R2,Benin,62,soil_P,-0.33234515366087314,-1.5115205048438713,0.33234515366087314,1.5115205048438713
R2,Benin,62,soil_pH,0.2488520187679658,0.7634004501766587,0.2488520187679658,0.7634004501766587
R2,Benin,62,plot_area,-0.5886094349969564,-0.41173422574249674,0.5886094349969564,0.41173422574249674
R2,Benin,62,latitude,0.4481893038579512,0.2625299794353071,0.4481893038579512,0.2625299794353071
R2,Benin,62,longitude,-0.4481893038579458,-0.26252997943530376,0.4481893038579458,0.26252997943530376
R3,Benin,42,soil_pH,-2.426313994166605,-2.111109266905458,2.426313994166605,2.111109266905458
R3,Benin,42,plot_area,1.205920109535733,1.1344407809700643,1.205920109535733,1.1344407809700643
R3,Benin,42,longitude,0.9496583114328115,0.8960986971167239,0.9496583114328115,0.8960986971167239
R3,Benin,42,latitude,-0.9496583114328152,-0.8960986971167203,0.9496583114328152,0.8960986971167203
R3,Benin,42,soil_P,-0.6538375177091564,-0.6139078176031372,0.6538375177091564,0.6139078176031372
R3,Benin,42,planting_date,-0.580326916557087,-0.6084609261598333,0.580326916557087,0.6084609261598333
R3,Benin,52,soil_pH,-2.426313994166605,-2.1310670118941815,2.426313994166605,2.1310670118941815
R3,Benin,52,plot_area,1.205920109535733,1.1346183709331235,1.205920109535733,1.1346183709331235
R3,Benin,52,longitude,0.9496583114328115,0.8993494442317044,0.9496583114328115,0.8993494442317044
R3,Benin,52,latitude,-0.9496583114328152,-0.8993494442316987,0.9496583114328152,0.8993494442316987
R3,Benin,52,soil_P,-0.6538375177091564,-0.6178828265904234,0.6538375177091564,0.6178828265904234
R3,Benin,52,planting_date,-0.580326916557087,-0.611036769067161,0.580326916557087,0.611036769067161
